component,date,value,title,vintage_date,units,freq,seas_adj,updated
CUSR0000SEFV,2001-06-01,173.6,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2001-07-01,174.1,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2001-08-01,174.7,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2001-09-01,175.1,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2001-10-01,175.6,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2001-11-01,175.8,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2001-12-01,176,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2002-01-01,176.4,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2002-02-01,177,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2002-03-01,177.1,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2002-04-01,177.2,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2002-05-01,177.6,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2002-06-01,178.2,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2002-07-01,178.5,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2002-08-01,178.8,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2002-09-01,179.2,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2002-10-01,179.6,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2002-11-01,179.8,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2002-12-01,180.1,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2003-01-01,179.9,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2003-02-01,180.7,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2003-03-01,181,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2003-04-01,181.1,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2003-05-01,181.5,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2003-06-01,181.9,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2003-07-01,182.3,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2003-08-01,182.6,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2003-09-01,182.8,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2003-10-01,183.3,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2003-11-01,183.8,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2003-12-01,184.3,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2004-01-01,184.9,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2004-02-01,185.5,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2004-03-01,185.8,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2004-04-01,186.2,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2004-05-01,186.7,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2004-06-01,187,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2004-07-01,187.8,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2004-08-01,188.4,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2004-09-01,188.9,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2004-10-01,189.4,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2004-11-01,189.6,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2004-12-01,189.9,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2005-01-01,190.8,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2005-02-01,191.4,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2005-03-01,191.7,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2005-04-01,192.1,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2005-05-01,192.6,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2005-06-01,193.2,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2005-07-01,193.6,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2005-08-01,194.2,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2005-09-01,194.6,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2005-10-01,195.2,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2005-11-01,195.6,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2005-12-01,196,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2006-01-01,196.6,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2006-02-01,197.2,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2006-03-01,197.6,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2006-04-01,198,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2006-05-01,198.7,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2006-06-01,199.2,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2006-07-01,199.7,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2006-08-01,200.2,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2006-09-01,200.5,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2006-10-01,201.1,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2006-11-01,201.6,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2006-12-01,202.2,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2007-01-01,203.171,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2007-02-01,203.909,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2007-03-01,204.082,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2007-04-01,204.725,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2007-05-01,205.233,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2007-06-01,205.934,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2007-07-01,206.931,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2007-08-01,207.756,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2007-09-01,208.805,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2007-10-01,209.275,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2007-11-01,209.854,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2007-12-01,210.233,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2008-01-01,211.07,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2008-02-01,211.878,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2008-03-01,212.537,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2008-04-01,213.083,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2008-05-01,213.967,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2008-06-01,215.015,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2008-07-01,216.376,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2008-08-01,217.063,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2008-09-01,218.225,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2008-10-01,219.29,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2008-11-01,220.043,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2008-12-01,220.684,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2009-01-01,221.319,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2009-02-01,221.968,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2009-03-01,222.216,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2009-04-01,222.905,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2009-05-01,223.023,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2009-06-01,223.163,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2009-07-01,223.345,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2009-08-01,223.675,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2009-09-01,224.003,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2009-10-01,224.224,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2009-11-01,224.633,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2009-12-01,224.789,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2010-01-01,224.916,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2010-02-01,225.081,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2010-03-01,224.991,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2010-04-01,225.276,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2010-05-01,225.573,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2010-06-01,225.797,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2010-07-01,225.71,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFV,2010-08-01,226.422,Consumer Price Index for All Urban Consumers: Food Away from Home in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
