date,fips,mmwr_week,recip_county,recip_state,series_complete_pop_pct,series_complete_yes,series_complete_12plus,series_complete_12plus_pop_pct,series_complete_18plus,series_complete_18plus_pop_pct,series_complete_65plus,series_complete_65plus_pop_pct,completeness_pct,administered_dose1_recip,administered_dose1_pop_pct,administered_dose1_recip_12plus,administered_dose1_recip_12plus_pop_pct,administered_dose1_recip_18plus,administered_dose1_recip_18plus_pop_pct,administered_dose1_recip_65plus,administered_dose1_recip_65plus_pop_pct,svi_ctgy,series_complete_pop_pct_svi,series_complete_12plus_pop_pct_svi,series_complete_18plus_pop_pct_svi,series_complete_65plus_pop_pct_svi
07/04/2021,18035,27,Delaware County,IN,38.4,43835,43832,43.6,42576,45.6,15643,78.5,98.6,46490,40.7,46484,46.2,44914,48.1,16015,80.4,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
07/04/2021,48297,27,Live Oak County,TX,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,Mod-High,NA,NA,NA,NA
07/04/2021,39157,27,Tuscarawas County,OH,33.9,31209,31209,39.9,30497,43,13056,71.1,97.6,31720,34.5,31720,40.6,30900,43.5,13091,71.3,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
07/04/2021,17025,27,Clay County,IL,26.9,3545,3541,31.6,3507,34.4,1723,62.9,97.6,4150,31.5,4144,36.9,4093,40.1,1904,69.5,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
07/04/2021,31185,27,York County,NE,39.7,5429,5429,46.9,5281,50.3,2125,74.3,88.8,NA,0,NA,0,NA,0,NA,0,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
07/04/2021,46081,27,Lawrence County,SD,35,9050,9050,39.4,8783,41.2,3426,57.9,83,NA,0,NA,0,NA,0,NA,0,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
07/04/2021,40023,27,Choctaw County,OK,22.4,3293,3293,26.7,3264,29.3,1648,53.2,93.5,3725,25.4,3725,30.2,3681,33.1,1804,58.2,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Mod-High VC/High SVI
07/04/2021,51750,27,Radford city,VA,7.5,1360,1360,8.1,1351,8.5,109,6.3,51.2,1580,8.7,1580,9.4,1568,9.8,114,6.6,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI
07/04/2021,55003,27,Ashland County,WI,53.9,8393,8391,62.9,8125,67,2931,93,97.1,8983,57.7,8981,67.3,8586,70.8,2999,95.2,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
07/04/2021,48351,27,Newton County,TX,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,Mod-High,NA,NA,NA,NA
07/04/2021,55125,27,Vilas County,WI,52,11551,11551,58.3,11382,61.7,5866,85.2,97.1,12296,55.4,12296,62.1,12040,65.3,6149,89.3,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
07/04/2021,22093,27,St. James Parish,LA,33.6,7085,7085,39.6,6980,42.9,2352,62.9,95.9,8492,40.3,8491,47.5,8330,51.2,3102,82.9,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
07/04/2021,42077,27,Lehigh County,PA,53.8,198792,198792,63,189662,66.3,58491,92.6,93.6,246195,66.7,246191,78.1,233045,81.4,70527,99.9,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
07/04/2021,13045,27,Carroll County,GA,15.5,18554,18552,18.3,18144,19.8,6327,38.1,53.2,20019,16.7,20006,19.7,19325,21.1,6611,39.8,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI
07/04/2021,36041,27,Hamilton County,NY,73.8,3257,3257,79.9,3179,83.4,1389,98.7,97.4,3523,79.8,3523,86.5,3433,90,1490,99.9,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
07/04/2021,25003,27,Berkshire County,MA,45,56176,56033,50,52529,50.5,18144,60.6,89.3,63789,51.1,63593,56.7,59338,57,20416,68.2,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
07/04/2021,42119,27,Union County,PA,44.4,19951,19949,50,19253,52,6385,76.5,93.6,23167,51.6,23166,58.1,22309,60.3,7380,88.5,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
07/04/2021,39151,27,Stark County,OH,41.9,155345,155345,48.6,150114,51.5,56887,77,97.6,161512,43.6,161509,50.5,155356,53.3,58282,78.9,Low-Mod,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
07/04/2021,29115,27,Linn County,MO,33.4,3983,3983,39.2,3928,43,1806,70.9,90.6,4630,38.8,4629,45.5,4543,49.7,1979,77.7,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
07/04/2021,46031,27,Corson County,SD,20.2,824,824,26.8,808,31.2,263,53.7,83,964,23.6,964,31.3,925,35.7,277,56.5,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
07/04/2021,39119,27,Muskingum County,OH,37.9,32660,32660,44.5,31995,47.9,12429,79.2,97.6,32783,38,NA,0,NA,0,12522,79.8,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
07/04/2021,31009,27,Blaine County,NE,19.8,92,92,22.7,89,23.5,34,27.2,88.8,NA,0,NA,0,NA,0,NA,0,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI
07/04/2021,34041,27,Warren County,NJ,50.3,52983,52983,57,51129,60.2,16766,85.1,92.8,61553,58.5,61550,66.3,59122,69.6,18381,93.2,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
07/04/2021,37155,27,Robeson County,NC,24.1,31539,31530,28.9,30915,31.4,12684,61.7,96.3,37944,29,37917,34.7,36900,37.5,13903,67.6,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
07/04/2021,36027,27,Dutchess County,NY,53.2,156647,156641,60.2,149800,62.6,42922,80.4,97.4,170868,58.1,170857,65.7,162312,67.8,46051,86.2,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
07/04/2021,49051,27,Wasatch County,UT,34,11599,11595,42.3,10951,46.3,2445,58.3,96.6,15554,45.6,15548,56.7,14562,61.6,3541,84.5,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
07/04/2021,48239,27,Jackson County,TX,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,Mod-High,NA,NA,NA,NA
07/04/2021,47141,27,Putnam County,TN,36.5,29311,29311,42.3,28688,45.2,11016,81.8,97.8,32136,40,32130,46.3,31305,49.3,11656,86.6,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
07/04/2021,38085,27,Sioux County,ND,26.1,1102,1102,34.4,1072,39.5,247,68.8,95.2,1374,32.5,1374,42.9,1277,47,269,74.9,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
07/04/2021,17079,27,Jasper County,IL,26.3,2528,2528,31,2497,33.8,1127,59.3,97.6,3835,39.9,3832,47,3775,51.1,1751,92.2,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
07/04/2021,02050,27,Bethel Census Area,AK,50.1,9204,9166,66.3,8400,70.9,1173,81,96.9,10088,54.9,10024,72.5,9051,76.4,1226,84.7,High,High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
07/04/2021,48273,27,Kleberg County,TX,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,High,NA,NA,NA,NA
07/04/2021,08085,27,Montrose County,CO,28.6,12241,12232,33.2,11916,35.4,5209,50.6,75.8,NA,0,NA,0,NA,0,NA,0,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
07/04/2021,35005,27,Chaves County,NM,27,17422,17422,32.3,16812,35.1,6013,57.6,82.1,NA,0,NA,0,NA,0,NA,0,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
07/04/2021,54033,27,Harrison County,WV,19.7,13224,13220,22.8,12580,23.7,4995,37.6,57,15412,22.9,15403,26.6,14622,27.6,5573,41.9,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI
07/04/2021,36003,27,Allegany County,NY,32.9,15183,15182,37.8,14419,39.2,5444,60.1,97.4,16138,35,16136,40.2,15264,41.5,5656,62.5,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
07/04/2021,29079,27,Grundy County,MO,25.6,2518,2518,30.6,2483,33.2,1231,55.9,90.6,2809,28.5,2808,34.2,2751,36.8,1322,60,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
07/04/2021,45009,27,Bamberg County,SC,32.8,4613,4611,37.3,4571,40,2013,63.9,93.5,5147,36.6,5143,41.6,5053,44.2,2145,68.1,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
07/04/2021,42053,27,Forest County,PA,58.1,4210,4210,61.2,4185,64.7,1216,73.7,93.6,4479,61.8,4479,65.1,4450,68.8,1306,79.1,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
07/04/2021,49037,27,San Juan County,UT,32.2,4924,4923,39.5,4565,42.2,1353,59.3,96.6,7411,48.4,7410,59.5,6827,63.1,1741,76.3,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
07/04/2021,22123,27,West Carroll Parish,LA,29.2,3163,3163,34,3157,37.5,1579,75,95.9,3447,31.8,3446,37,3431,40.8,1654,78.6,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,High VC/Mod-High SVI
07/04/2021,39081,27,Jefferson County,OH,38.4,25098,25098,43.8,24522,46.4,10604,73.5,97.6,25317,38.8,25315,44.2,24622,46.6,10687,74.1,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
07/04/2021,18009,27,Blackford County,IN,35.7,4201,4201,41.5,4117,44.6,1905,74,98.6,4423,37.6,4423,43.7,4313,46.7,1949,75.7,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
07/04/2021,21047,27,Christian County,KY,22.7,15985,15983,28.3,15575,30.3,5633,62.7,93.4,17537,24.9,NA,0,NA,0,NA,0,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
07/04/2021,48263,27,Kent County,TX,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,Low-Mod,NA,NA,NA,NA
07/04/2021,21021,27,Boyle County,KY,45.4,13659,13659,52.2,13230,54.9,4423,75.1,93.4,15181,50.5,15181,58,14575,60.5,4746,80.5,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
07/04/2021,36013,27,Chautauqua County,NY,45.5,57770,57770,52.4,55244,54.5,19718,75,97.4,62650,49.4,62649,56.8,59764,59,21248,80.8,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
07/04/2021,48487,27,Wilbarger County,TX,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,High,NA,NA,NA,NA
07/04/2021,08101,27,Pueblo County,CO,29.8,50116,50021,34.7,47234,36.1,12688,39.7,75.8,NA,0,NA,0,NA,0,NA,0,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI
07/04/2021,13281,27,Towns County,GA,6.2,746,746,6.8,726,6.9,321,7.6,53.2,793,6.6,793,7.2,770,7.3,392,9.3,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI
07/04/2021,06007,27,Butte County,CA,38.6,84545,84443,44.5,81555,46.7,27252,67.7,97.3,96091,43.8,95911,50.5,92638,53,31495,78.3,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
07/04/2021,19101,27,Jefferson County,IA,38.5,7047,7047,42.9,6865,44.4,2920,67.3,97.5,7575,41.4,7575,46.1,7347,47.5,3077,70.9,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
07/04/2021,13173,27,Lanier County,GA,6.4,665,665,7.6,649,8.2,219,14.9,53.2,716,6.9,716,8.2,686,8.7,221,15,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
07/04/2021,19095,27,Iowa County,IA,50.6,8192,8192,59.8,7918,63.8,2792,89.3,97.5,8640,53.4,8640,63,8304,66.9,2865,91.7,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
07/04/2021,06077,27,San Joaquin County,CA,36.9,281435,280948,44.7,268142,48.1,72588,72.7,97.3,398855,52.3,397708,63.3,375407,67.3,96659,96.9,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
07/04/2021,49011,27,Davis County,UT,38.9,138459,138445,49.2,126045,51.9,21070,57.5,96.6,177223,49.9,177202,63,160362,66.1,29940,81.7,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI,Mod-High VC/Low SVI
07/04/2021,42105,27,Potter County,PA,25.2,4159,4159,28.9,4078,30.9,1964,48.6,93.6,4173,25.3,NA,0,NA,0,NA,0,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI
07/04/2021,51117,27,Mecklenburg County,VA,9.9,3031,3030,11.3,2989,12,1250,15.8,51.2,3375,11,3374,12.5,3315,13.3,1325,16.8,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
07/04/2021,72047,27,Corozal Municipio,PR,54.7,17662,17660,61.3,16382,61.8,4305,78.4,96,20564,63.7,20557,71.4,18963,71.6,4858,88.5,High,High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
07/04/2021,12037,27,Franklin County,FL,34.1,4137,4137,38,4115,40.1,2240,76.6,98.7,4578,37.8,4578,42,4534,44.2,2369,81,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
07/04/2021,72037,27,Ceiba Municipio,PR,47.3,5157,5155,53,4891,54.7,1585,85.5,96,5848,53.6,5845,60.1,5521,61.7,1779,96,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
07/04/2021,13017,27,Ben Hill County,GA,5.9,993,993,7.1,962,7.6,325,10.9,53.2,1016,6.1,NA,0,NA,0,326,10.9,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
07/04/2021,06073,27,San Diego County,CA,41.4,1382215,1378671,48.3,1302544,49.6,285285,58.9,97.3,2868981,85.9,2861140,99.9,2713331,99.9,679867,99.9,Mod-High,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
07/04/2021,20203,27,Wichita County,KS,37.4,793,793,45.8,787,50.4,282,65.7,93.2,847,40,847,49,839,53.7,296,69,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
07/04/2021,29061,27,Daviess County,MO,22.2,1837,1836,26.4,1809,29.3,784,44.8,90.6,2019,24.4,2018,29.1,1972,31.9,850,48.5,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI
07/04/2021,37025,27,Cabarrus County,NC,37.8,81828,81751,45.1,77532,48,21998,75.7,96.3,95983,44.3,95855,52.9,89955,55.7,23631,81.3,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
07/04/2021,13207,27,Monroe County,GA,5.8,1598,1598,6.7,1535,7,573,10.8,53.2,NA,0,NA,0,NA,0,NA,0,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI
07/04/2021,12059,27,Holmes County,FL,20.4,4010,4009,23.6,3977,25.5,1969,50.2,98.7,4844,24.7,4840,28.4,4785,30.6,2350,59.9,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Mod-High VC/High SVI
07/04/2021,29055,27,Crawford County,MO,22.1,5296,5296,25.8,5221,28.2,2409,50.1,90.6,5967,24.9,5967,29.1,5840,31.5,2606,54.2,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Mod-High VC/High SVI
07/04/2021,47155,27,Sevier County,TN,33.7,33087,33086,38.8,32507,41.6,13271,66.4,97.8,37100,37.8,37094,43.5,36217,46.3,14275,71.5,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
07/04/2021,47035,27,Cumberland County,TN,36.5,22064,22063,41.1,21838,43.6,13402,70.9,97.8,23862,39.4,23858,44.5,23543,47,14236,75.3,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
07/04/2021,46033,27,Custer County,SD,32.6,2926,2926,35.7,2877,37.6,1450,51.1,83,NA,0,NA,0,NA,0,NA,0,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
07/04/2021,39001,27,Adams County,OH,24.9,6889,6887,29.3,6723,31.8,2996,58.6,97.6,7272,26.3,7270,31,7083,33.6,3155,61.7,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
07/04/2021,47093,27,Knox County,TN,44.5,209356,209341,51.6,202904,54.5,60989,80.2,97.8,230025,48.9,229984,56.7,221539,59.5,65664,86.4,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
07/04/2021,31057,27,Dundy County,NE,28.1,476,476,31.8,475,34.2,241,54.4,88.8,499,29.5,499,33.4,497,35.8,245,55.3,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
07/04/2021,18005,27,Bartholomew County,IN,46.5,38939,38938,55.2,37172,58.2,11230,81.1,98.6,41151,49.1,41148,58.3,39048,61.1,11444,82.6,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
07/04/2021,13137,27,Habersham County,GA,11.4,5182,5181,13.4,5055,14.3,1759,20.7,53.2,5421,12,5418,14,5218,14.8,1977,23.3,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI
07/04/2021,29171,27,Putnam County,MO,23.5,1103,1103,27.6,1099,30.2,585,50,90.6,1198,25.5,1198,30,1192,32.7,599,51.2,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
07/04/2021,18039,27,Elkhart County,IN,32.6,67164,67161,39.7,64416,43,21876,70.1,98.6,72737,35.3,72733,43,69216,46.2,22658,72.6,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
07/04/2021,38003,27,Barnes County,ND,46.2,4809,4804,52.6,4624,55.2,1793,74.1,95.2,5373,51.6,5362,58.7,5140,61.4,1993,82.4,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
07/04/2021,19107,27,Keokuk County,IA,37.4,3828,3828,44,3781,48,1693,74.9,97.5,4045,39.5,4045,46.5,3986,50.6,1746,77.3,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
07/04/2021,39161,27,Van Wert County,OH,22.3,6318,6318,26.3,6142,28.3,1791,32.6,97.6,NA,0,NA,0,NA,0,NA,0,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low-Mod VC/Low SVI
07/04/2021,48379,27,Rains County,TX,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,Low-Mod,NA,NA,NA,NA
07/04/2021,42035,27,Clinton County,PA,33.4,12904,12903,38.3,12643,40.9,5135,69.4,93.6,14714,38.1,14712,43.7,14332,46.3,5325,71.9,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
07/04/2021,39111,27,Monroe County,OH,36.4,4969,4969,41.9,4913,44.9,2349,71.3,97.6,NA,0,NA,0,NA,0,NA,0,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
07/04/2021,51683,27,Manassas city,VA,2.4,985,985,2.9,955,3.2,188,4.2,51.2,1125,2.7,1125,3.4,1074,3.6,209,4.7,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI
07/04/2021,20085,27,Jackson County,KS,48,6323,6323,57.3,6062,61.5,2005,78.4,93.2,6777,51.5,6776,61.4,6436,65.2,2099,82.1,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
07/04/2021,35023,27,Hidalgo County,NM,35.3,1481,1481,41.6,1393,42.9,517,54.8,82.1,NA,0,NA,0,NA,0,NA,0,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
07/04/2021,27123,27,Ramsey County,MN,54.8,301512,300602,65,283890,67.2,70320,85.9,95,333053,60.5,331803,71.7,312535,74,74804,91.4,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
07/04/2021,37083,27,Halifax County,NC,36.2,18118,18108,41.9,17842,45.3,7686,71.9,96.3,21127,42.2,21109,48.8,20700,52.6,8483,79.4,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
07/04/2021,51159,27,Richmond County,VA,7.6,685,685,8.5,682,9.1,135,7.1,51.2,763,8.5,763,9.5,760,10.1,148,7.8,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI
07/04/2021,72005,27,Aguadilla Municipio,PR,52.9,26569,26564,59.3,25385,61.5,7673,89.8,96,30616,60.9,30596,68.3,28893,70,8358,97.8,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
07/04/2021,48175,27,Goliad County,TX,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,Mod-High,NA,NA,NA,NA
07/04/2021,36051,27,Livingston County,NY,47.7,30005,30004,53.6,28609,55.2,9596,83.2,97.4,31900,50.7,31899,57,30294,58.4,10013,86.8,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
07/04/2021,36005,27,Bronx County,NY,42.5,602380,602323,51,580381,54.3,134093,71,97.4,688176,48.5,688091,58.3,657604,61.5,147357,78.1,High,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
07/04/2021,13257,27,Stephens County,GA,5.7,1488,1488,6.7,1430,7.1,374,7.3,53.2,NA,0,NA,0,NA,0,NA,0,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
07/04/2021,16031,27,Cassia County,ID,23.5,5647,NA,NA,5647,34.3,2102,60.5,97.8,6364,26.5,NA,NA,6363,38.7,2254,64.9,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
07/04/2021,47059,27,Greene County,TN,33.3,22971,22971,37.8,22517,40.4,10304,67.5,97.8,25908,37.5,25907,42.6,25193,45.2,10979,72,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
07/04/2021,39005,27,Ashland County,OH,31.9,17062,17062,37.3,16693,40.1,7129,69.6,97.6,NA,0,NA,0,NA,0,NA,0,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
07/04/2021,35051,27,Sierra County,NM,40.3,4351,4351,45.2,4267,46.9,2229,55.2,82.1,NA,0,NA,0,NA,0,NA,0,High,Mod-High VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
07/04/2021,31047,27,Dawson County,NE,29.8,7026,7026,36.3,6701,39,2052,50.7,88.8,NA,0,NA,0,NA,0,NA,0,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
07/04/2021,25005,27,Bristol County,MA,49.3,278529,277992,56.6,264069,58.8,73174,74.8,89.3,311520,55.1,310703,63.3,293082,65.2,79947,81.7,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
