day,bikes_hired,yday,temp,dewp,slp,stp,visib,wdsp,mxspd,gust,max_temp,min_temp,prcp,prcp_attributes,i_fog,i_rain_drizzle,i_snow_ice,i_hail,i_thunder,ea,es,rh
2012-08-21T00:00:00Z,39185,234,18.6,13.7,1017.6,14.6,16.4,3.2,6.7,NA,22.2,15.6,0,F,1,0,0,0,0,1.6,2.1,73.2
2012-08-22T00:00:00Z,39962,235,17.4,11,1017.4,14.4,13.4,5.2,8.2,12.3,23.4,12.9,0.3,G,1,0,0,0,0,1.3,2,66.1
2012-08-23T00:00:00Z,36578,236,17.2,10.8,1013.7,10.8,13.8,3.2,5.1,NA,22.4,12.6,0,G,0,0,0,0,0,1.3,2,66
2012-08-24T00:00:00Z,33329,237,16.6,12.2,1005.5,2.6,12.9,3.9,7.2,9.8,20.8,13.7,0,G,1,0,0,0,0,1.4,1.9,75.2
2012-08-25T00:00:00Z,17802,238,17,14.3,1001.7,998.8,14,4.6,7.7,NA,22.5,15,12.7,F,1,0,0,1,0,1.6,1.9,84.1
2012-08-26T00:00:00Z,31939,239,16.9,10.1,1015.8,12.8,18.5,4.8,7.2,NA,21.5,13,4.1,F,0,0,0,0,0,1.2,1.9,64.2
2012-08-27T00:00:00Z,27522,240,17.1,12.7,1014.5,11.5,15,4.5,7.7,13.4,22.6,11,0,G,1,0,0,0,0,1.5,1.9,75.3
2012-08-28T00:00:00Z,37362,241,18.1,12.9,1013.2,10.3,13,4.9,8.7,NA,24.2,13.9,2,F,1,0,0,0,0,1.5,2.1,71.7
2012-08-29T00:00:00Z,30916,242,15.2,12.3,1012.4,9.4,14.3,4.9,10.3,12.3,21,12,0,G,1,0,0,0,0,1.4,1.7,82.8
2012-08-30T00:00:00Z,30379,243,14.7,10.2,1016.2,13.2,12.1,4.5,8.2,NA,19,10,3.8,G,1,0,0,0,0,1.2,1.7,74.4
2012-08-31T00:00:00Z,37406,244,13.3,4.7,1028.7,25.7,14.2,2.9,4.1,NA,18.8,5.9,0,G,1,0,0,0,0,0.9,1.5,56
2012-09-01T00:00:00Z,33123,245,16.8,10.8,1026.6,23.6,12.7,3.8,7.2,NA,22.8,13,0,F,1,0,0,0,0,1.3,1.9,67.7
2012-09-02T00:00:00Z,27997,246,15.8,13.7,1024.5,21.5,13.4,3.7,5.1,NA,19,12,0,F,1,0,0,0,0,1.6,1.8,87.3
2012-09-03T00:00:00Z,39941,247,19.2,12.4,1025.8,22.9,14.3,1.7,2.6,NA,25,14.2,0,F,0,0,0,0,0,1.4,2.2,64.7
2012-09-04T00:00:00Z,40298,248,18.7,13.7,1023.7,20.7,13.4,2.9,4.1,NA,25.1,13.8,0,G,0,0,0,0,0,1.6,2.2,72.7
2012-09-05T00:00:00Z,40606,249,15.9,7.2,1027.5,24.4,13.7,3,5.1,NA,21,11,0,G,0,0,0,0,0,1,1.8,56.3
2012-09-06T00:00:00Z,39864,250,15.4,7.5,1028.6,25.5,11.3,2.8,5.1,9.8,22,8,0,G,0,0,0,0,0,1,1.7,59.3
2012-09-07T00:00:00Z,41414,251,18.1,9.1,1024.6,21.6,12.9,3.4,5.1,NA,26.4,10.6,0,G,0,0,0,0,0,1.2,2.1,55.7
2012-09-08T00:00:00Z,40978,252,18.1,7.8,1019.6,16.7,12.9,2.1,4.6,NA,27.3,9.5,0,G,0,0,0,0,0,1.1,2.1,51
2012-09-09T00:00:00Z,39006,253,18.1,10.1,1012.1,9.1,11.4,3.8,8.7,NA,28.3,9,0,G,1,0,0,0,0,1.2,2.1,59.5
2012-09-10T00:00:00Z,35489,254,18.2,13.9,1010.1,7.1,15.1,6.5,10.3,15.4,21.5,16,0,F,1,0,0,0,0,1.6,2.1,76
2012-09-11T00:00:00Z,37276,255,15.3,7.1,1013.6,10.6,19.3,5.8,8.2,14.4,19,9,0,F,1,0,0,0,0,1,1.7,58.1
2012-09-12T00:00:00Z,35654,256,12.9,7.6,1015,12,18.8,4.6,7.7,12.9,19,7,0,G,1,0,0,0,0,1,1.5,70.2
2012-09-13T00:00:00Z,37938,257,13.3,6.7,1018.7,15.7,19.8,4,7.7,NA,19.2,6.9,2,F,0,0,0,0,0,1,1.5,64.3
2012-09-14T00:00:00Z,36653,258,16.6,9.7,1014.5,11.5,18.3,6.2,9.3,12.9,22,11,0,G,1,0,0,0,0,1.2,1.9,63.7
2012-09-15T00:00:00Z,36493,259,15.3,9.2,1017.2,14.3,13.2,3.8,6.2,NA,22.9,8.3,0,F,0,0,0,0,0,1.2,1.7,67
2012-09-16T00:00:00Z,29785,260,15.8,10.8,1012.5,9.5,21.9,5,7.7,9.8,19,13,0,G,0,0,0,0,0,1.3,1.8,72.2
2012-09-17T00:00:00Z,35954,261,15.7,9.6,1012.5,9.5,13.4,5,7.2,12.9,19.5,13,0,G,1,0,0,0,0,1.2,1.8,67
2012-09-18T00:00:00Z,37026,262,13.7,6,1013.5,10.5,13.2,4.8,7.2,NA,18.1,8,0,F,1,0,0,0,0,0.9,1.6,59.7
2012-09-19T00:00:00Z,36136,263,11.9,4.3,1022.2,19.1,18.2,4.4,7.2,NA,17.8,6.3,0,F,0,0,0,0,0,0.8,1.4,59.7
2012-09-20T00:00:00Z,35929,264,13.2,7.2,1020.3,17.3,18.8,3.8,5.7,NA,18,8.7,0,G,0,0,0,0,0,1,1.5,67
2012-09-21T00:00:00Z,32347,265,12.9,8.5,1015.1,12.1,15,2.5,3.6,NA,17,10,0,G,1,0,0,0,0,1.1,1.5,74.6
2012-09-22T00:00:00Z,33867,266,10.9,4.7,1019.6,16.6,17.9,2.8,4.1,NA,16.8,6,0.8,F,1,0,0,0,0,0.9,1.3,65.6
2012-09-23T00:00:00Z,8452,267,10.7,8.1,1009.3,6.2,10.8,4.7,8.7,11.3,12,8,0,G,1,0,0,0,0,1.1,1.3,84
2012-09-24T00:00:00Z,21229,268,13,10.6,990.5,987.6,12.7,6,10.3,15.4,16,10,21.8,G,1,0,0,0,0,1.3,1.5,85.4
2012-09-25T00:00:00Z,33706,269,12.3,8.2,988.5,985.6,16.7,5.7,10.3,14.9,17.1,9.5,7.9,G,1,0,0,0,0,1.1,1.4,76.1
2012-09-26T00:00:00Z,27202,270,12.4,9.9,990.2,987.3,15.3,3.5,5.7,NA,16,9.7,0.5,G,1,0,0,0,0,1.2,1.4,84.7
2012-09-27T00:00:00Z,32416,271,13.1,9.1,1008.1,5.1,16.1,3.2,5.1,NA,17.5,10,2.8,G,1,0,0,0,0,1.2,1.5,76.7
2012-09-28T00:00:00Z,31880,272,12.3,9.4,1012.9,9.9,14.3,4.7,7.7,NA,18.1,8,0.8,G,1,0,0,0,0,1.2,1.4,82.5
2012-09-29T00:00:00Z,31223,273,11.9,6.1,1019.6,16.5,15.3,3.9,6.2,NA,16.7,7,0.3,G,0,0,0,0,0,0.9,1.4,67.6
2012-09-30T00:00:00Z,25263,274,12.4,8.6,1019,16,15.3,5.5,8.7,10.3,18.1,6,0,G,0,0,0,0,0,1.1,1.4,77.6
2012-10-01T00:00:00Z,23627,275,14.3,12.1,1012.1,9.1,12.6,5,7.2,10.3,17.3,11,7.1,F,1,0,0,0,0,1.4,1.6,86.6
2012-10-02T00:00:00Z,30107,276,13.5,10.8,1010.1,7.1,14.3,5.5,9.3,14.9,18,10.9,0.3,F,1,0,0,0,0,1.3,1.5,83.7
2012-10-03T00:00:00Z,32695,277,12.2,8.4,1005.2,2.3,16.3,5,8.2,9.8,15.1,9,5.1,F,1,0,0,0,0,1.1,1.4,77.6
2012-10-04T00:00:00Z,35136,278,11.5,7.4,1008,5,19.2,4.2,8.2,NA,16.4,6,1,F,1,1,0,0,0,1,1.4,75.9
2012-10-05T00:00:00Z,23773,279,12.3,9.9,1006.7,3.7,14.5,4.7,10.8,NA,16.1,8.6,10.2,F,1,0,0,0,0,1.2,1.4,85.3
2012-10-06T00:00:00Z,30424,280,10.9,6.9,1014.2,11.2,12.7,2.1,4.1,NA,15.3,7,14,F,1,0,0,0,0,1,1.3,76.3
2012-10-07T00:00:00Z,27168,281,8.9,6.8,NA,NA,9.2,1.5,2.6,NA,13.8,4,0.3,G,1,0,0,0,0,1,1.1,86.7
2012-10-08T00:00:00Z,22984,282,11.4,10.2,NA,NA,8,2.6,4.1,NA,13,8.7,0,G,1,0,0,0,0,1.2,1.3,92.3
2012-10-09T00:00:00Z,32965,283,11.6,8.1,1016,13,10.8,3.1,4.6,NA,14.3,8.7,2.8,G,0,0,0,0,0,1.1,1.4,79.1
2012-10-10T00:00:00Z,35221,284,11.7,6.2,1014.8,11.8,15.3,2.9,5.1,NA,15.4,8,0,G,0,0,0,0,0,0.9,1.4,69
2012-10-11T00:00:00Z,25324,285,12.5,10.8,1002.6,999.6,9.5,4.1,7.2,NA,15.5,8,0,G,1,0,0,0,0,1.3,1.4,89.4
2012-10-12T00:00:00Z,31694,286,11.4,6.4,1007,4,26.7,6.6,8.7,NA,14.8,8,7.9,G,1,0,0,0,0,1,1.3,71.4
2012-10-13T00:00:00Z,26289,287,8.4,5.8,1005,2,14.3,3.2,6.2,NA,13.5,4,0,G,1,0,0,0,0,0.9,1.1,83.7
2012-10-14T00:00:00Z,25440,288,7.4,3.5,1003.3,0.3,12.1,2.5,4.1,NA,12.9,2,0.8,G,1,0,0,0,0,0.8,1,76.3
2012-10-15T00:00:00Z,30558,289,9,6.2,NA,NA,12.2,3.7,8.7,NA,14.2,2.9,0,G,1,0,0,0,0,0.9,1.1,82.6
2012-10-16T00:00:00Z,33253,290,11.8,6.7,1001.2,998.2,18.7,6.1,11.3,14.4,15.9,8,1,F,1,0,0,0,0,1,1.4,70.9
2012-10-17T00:00:00Z,30285,291,13.4,9.9,998.4,995.4,15,5.9,8.7,NA,17.5,7.8,12.7,F,1,0,0,1,0,1.2,1.5,79.4
2012-10-18T00:00:00Z,32566,292,13.9,11.1,1001.4,998.4,19.8,4.9,7.7,NA,17,12,0.8,F,1,0,0,0,0,1.3,1.6,83.2
2012-10-19T00:00:00Z,21001,293,12.2,11.2,1007.8,4.8,10.8,1.9,4.6,NA,13.6,11,0.3,G,1,0,0,0,0,1.3,1.4,93.6
2012-10-20T00:00:00Z,25411,294,11.2,9.4,1017.2,14.1,10.9,1.8,3.1,NA,14.1,8,8.1,G,1,1,0,0,0,1.2,1.3,88.7
2012-10-21T00:00:00Z,15563,295,11.2,10,1018.3,15.3,11.9,3.2,5.1,NA,12.6,9.8,0,G,1,0,0,0,0,1.2,1.3,92.3
2012-10-22T00:00:00Z,27294,296,13.7,13.2,1020.6,17.6,2.9,2.5,3.1,NA,15,11.4,0.8,G,1,1,0,0,0,1.5,1.6,96.8
2012-10-23T00:00:00Z,31996,297,12.9,12.3,1023.8,20.7,3.1,2.2,3.6,NA,14,12,0,G,1,0,0,0,0,1.4,1.5,96.1
2012-10-24T00:00:00Z,33882,298,14.2,12.5,1019.9,16.8,3.1,3.7,5.7,NA,16.9,12.9,0.3,G,1,0,0,0,0,1.4,1.6,89.5
2012-10-25T00:00:00Z,29515,299,12.1,10.5,1016.5,13.5,8.9,5,6.7,11.3,14,9.8,0,G,1,0,0,0,0,1.3,1.4,89.9
2012-10-26T00:00:00Z,26404,300,7.6,3.7,1012.9,9.8,14.8,5.1,6.7,11.8,10,3,0.5,F,1,0,0,0,0,0.8,1,76.3
2012-10-27T00:00:00Z,17144,301,4.9,0.7,1016.8,13.7,15.1,4.9,8.2,13.9,9.1,2,0,E,1,0,0,0,0,0.6,0.9,74.3
2012-10-28T00:00:00Z,15305,302,5.8,3.7,1016.2,13.1,15.1,4.1,5.7,NA,10,0.2,0.3,G,1,0,0,0,0,0.8,0.9,86.4
2012-10-29T00:00:00Z,24276,303,9.8,7.6,1008.8,5.8,15.8,3.7,7.7,NA,13.3,7,0,G,1,0,0,0,0,1,1.2,86.2
2012-10-30T00:00:00Z,30325,304,7.7,4.9,1004.4,1.3,15.4,3.2,5.1,NA,11.1,4.9,1.8,G,1,0,0,0,0,0.9,1,82.5
2012-10-31T00:00:00Z,29241,305,9.4,6.2,993,990,15.9,6,8.7,13.4,13.2,6,0,G,1,0,0,0,0,0.9,1.2,80.4
2012-11-01T00:00:00Z,26888,306,7.4,4.9,978.2,975.3,18,5.1,8.7,11.8,12,4,9.7,F,1,0,0,0,0,0.9,1,84.2
2012-11-02T00:00:00Z,28748,307,6.7,2.7,991.9,988.8,16.1,5.4,8.7,13.4,11.3,3.8,0,F,1,1,0,0,0,0.7,1,75.6
2012-11-03T00:00:00Z,21498,308,6.4,2.6,996.2,993.2,26.2,4.5,9.8,NA,10.3,2.2,0,F,1,1,0,0,0,0.7,1,76.7
2012-11-04T00:00:00Z,11693,309,4.7,3.3,996.7,993.6,11.3,3.4,11.3,NA,9,1.9,16,F,1,0,0,0,0,0.8,0.9,90.6
2012-11-05T00:00:00Z,27666,310,5.3,2.6,1006.7,3.6,10.5,2.1,4.6,NA,10.2,0,0.3,F,1,0,0,0,0,0.7,0.9,82.7
2012-11-06T00:00:00Z,27038,311,5.9,3.6,1020.5,17.4,10.8,4,6.7,NA,10.1,0,0,G,1,0,0,0,0,0.8,0.9,85.2
2012-11-07T00:00:00Z,29537,312,8.1,5.4,1024.6,21.5,16.6,4.7,8.2,NA,10.9,4.4,0.3,G,0,0,0,0,0,0.9,1.1,83.1
2012-11-08T00:00:00Z,29895,313,9.9,6.1,1019.4,16.4,18.3,4.5,5.7,NA,13.1,7.2,0.3,G,0,0,0,0,0,0.9,1.2,77.2
2012-11-09T00:00:00Z,29349,314,9.3,5.8,1012.2,9.1,15.4,3.7,5.7,NA,11.5,7.8,0,G,1,0,0,0,0,0.9,1.2,78.8
2012-11-10T00:00:00Z,18018,315,8.8,7.1,998,995,14.2,3.5,5.1,NA,10.2,4,4.1,F,1,0,0,0,0,1,1.1,89.1
2012-11-11T00:00:00Z,20971,316,5.3,2.8,1010.4,7.4,11.4,2.3,4.6,NA,10.7,1,0,F,1,0,0,0,0,0.7,0.9,83.9
2012-11-12T00:00:00Z,23680,317,8.3,7.1,1021,17.9,10.8,3.3,5.7,NA,12.5,4,0.3,G,1,0,0,0,0,1,1.1,92.1
2012-11-13T00:00:00Z,30511,318,12.1,10.4,1026.1,23.1,13.5,3.8,5.1,NA,15.5,9.8,1.5,G,1,0,0,0,0,1.3,1.4,89.3
2012-11-14T00:00:00Z,31453,319,10.6,7.7,1025.9,22.8,14,2.5,3.6,NA,14.2,6.2,0.3,G,0,0,0,0,0,1,1.3,82.3
2012-11-15T00:00:00Z,30165,320,7,5.4,1022.4,19.3,4.7,1.4,2.6,NA,10.1,4,0,G,0,0,0,0,0,0.9,1,89.6
2012-11-16T00:00:00Z,28143,321,7.4,6.3,1013.8,10.8,4.2,2.4,4.1,NA,10,5.6,0,G,1,0,0,0,0,1,1,92.7
2012-11-17T00:00:00Z,20325,322,10.6,8.3,1008.4,5.4,11.9,2.8,5.1,NA,12.6,7,0,F,1,0,0,0,0,1.1,1.3,85.7
2012-11-18T00:00:00Z,21664,323,5.2,2.2,1014.9,11.8,17.9,1.8,3.1,NA,9.9,1.2,0,F,0,0,0,0,0,0.7,0.9,81
2012-11-19T00:00:00Z,28127,324,7.7,4.9,1011.4,8.3,15.8,4.6,7.7,NA,11.5,1,0.3,G,1,0,0,0,0,0.9,1,82.5
2012-11-20T00:00:00Z,25921,325,12.1,10.7,1008.6,5.6,12.2,6.1,8.7,NA,13.4,10.6,0,G,1,0,0,0,0,1.3,1.4,91.2
2012-11-21T00:00:00Z,20554,326,9.3,7.8,1010,7,16.3,5.1,11.8,NA,11.7,6,5.1,G,1,0,0,0,0,1.1,1.2,90.3
2012-11-22T00:00:00Z,27783,327,11.3,7.9,1008,5,15.1,8,11.8,19.5,13.3,6.3,5.6,G,1,0,0,0,0,1.1,1.3,79.6
2012-11-23T00:00:00Z,27973,328,7.9,5.7,1011.7,8.6,18.2,3.3,7.2,NA,12,4,0,G,1,0,0,0,0,0.9,1.1,86
2012-11-24T00:00:00Z,8902,329,6.6,5.9,1007,3.9,6.6,3.4,6.7,NA,10,2,0,G,1,1,0,0,0,0.9,1,95.3
2012-11-25T00:00:00Z,16894,330,10.1,6.7,1001.2,998.2,15.9,8.2,13.9,19.5,13,7,12.4,G,1,0,0,0,0,1,1.2,79.4
2012-11-26T00:00:00Z,20656,331,8.4,6.7,998.5,995.5,12.4,2.8,6.7,NA,11,7,0,G,1,0,0,0,0,1,1.1,89.1
2012-11-27T00:00:00Z,20388,332,7.3,5.6,NA,NA,10.9,3.9,7.2,10.3,9,6,7.4,G,1,0,0,0,0,0.9,1,89
2012-11-28T00:00:00Z,21403,333,5.9,2.9,1013.3,10.2,20.3,4.3,6.2,NA,7.2,3,1.8,G,1,0,0,0,0,0.8,0.9,81.1
2012-11-29T00:00:00Z,26212,334,3.1,0.2,1012.8,9.7,17.5,2.7,4.6,NA,6.5,-0.1,0,G,0,0,0,0,0,0.6,0.8,81.3
2012-11-30T00:00:00Z,24838,335,1.4,-0.4,1012.5,9.3,10.6,1.7,3.1,NA,5,-1.6,0,G,1,0,0,0,0,0.6,0.7,87.8
2012-12-01T00:00:00Z,16068,336,1.6,-0.1,1015,11.9,9.8,2.8,5.7,NA,6.2,-1.3,0,F,1,1,0,0,0,0.6,0.7,88.5
2012-12-02T00:00:00Z,15227,337,1.5,-1.2,1016.3,13.1,15.6,2.7,3.6,NA,5.6,-2.1,0.3,G,1,0,0,0,0,0.6,0.7,82.2
2012-12-03T00:00:00Z,23592,338,6.9,4.7,1007.5,4.4,13.8,4.9,7.2,8.2,11,2.6,4.6,G,1,0,0,0,0,0.9,1,85.9
2012-12-04T00:00:00Z,26144,339,3.9,1.1,1003.7,0.6,17.7,4.7,8.2,NA,8.1,0,0.5,G,0,0,0,0,0,0.7,0.8,82
2012-12-05T00:00:00Z,23111,340,1.5,-1.2,1010.2,7,13,2.8,5.7,NA,4.1,-2,0,G,1,1,0,0,0,0.6,0.7,82.2
2012-12-06T00:00:00Z,22645,341,0.8,-1.6,1013.2,10.1,12.9,3.7,7.2,NA,5.3,-4.1,1.3,G,1,0,0,0,0,0.5,0.6,84
2012-12-07T00:00:00Z,20140,342,4.7,1.2,1002.7,999.6,19,6.1,9.8,13.9,7,1.7,0,G,1,1,0,0,0,0.7,0.9,78.1
2012-12-08T00:00:00Z,17805,343,4.8,1.7,1024.2,21,13.7,3.1,5.7,NA,6.9,3.5,1,G,1,0,0,0,0,0.7,0.9,80.3
2012-12-09T00:00:00Z,14147,344,6.8,3.4,1019.6,16.5,18.8,5.4,7.7,NA,9.2,2.9,0,G,1,0,0,0,0,0.8,1,78.9
2012-12-10T00:00:00Z,23937,345,3.8,0.3,1021,17.8,20.1,3.4,4.6,NA,6,0.5,0,F,0,0,0,0,0,0.6,0.8,77.9
2012-12-11T00:00:00Z,23531,346,-0.2,-1.5,1029.7,26.5,7.7,1.9,3.1,NA,2.6,-3,0,G,1,0,0,0,0,0.5,0.6,90.9
2012-12-12T00:00:00Z,22344,347,-2.1,-2.9,1017.7,14.5,4.3,1.4,3.6,NA,0.3,-4.1,0.3,G,1,0,1,0,0,0.5,0.5,94.2
2012-12-13T00:00:00Z,21704,348,-0.1,-2.1,1005.4,2.2,7.6,2.6,5.1,NA,1.6,-3,0,G,1,0,0,0,0,0.5,0.6,86.4
2012-12-14T00:00:00Z,17085,349,6.8,5.3,983.6,980.6,13.4,6.6,11.8,NA,11,0.8,0.5,G,1,0,0,0,0,0.9,1,90.2
2012-12-15T00:00:00Z,16962,350,8.7,5.9,991.7,988.7,17.9,5.2,7.2,11.8,11.7,7,7.4,G,1,0,0,0,0,0.9,1.1,82.6
2012-12-16T00:00:00Z,14128,351,6.9,4.9,999.3,996.3,15.6,3.5,5.1,9.8,10.9,3.5,0,G,1,0,0,0,0,0.9,1,87.1
2012-12-17T00:00:00Z,22899,352,6.8,4.4,1002.2,999.2,14.8,4.6,6.2,10.8,9.3,5,0.8,G,1,0,0,0,0,0.8,1,84.7
2012-12-18T00:00:00Z,23651,353,6.2,4,1014.1,11,14.8,2.5,4.6,NA,8.1,3,0,G,0,0,0,0,0,0.8,0.9,85.8
2012-12-19T00:00:00Z,16828,354,5.3,4.1,1016.9,13.8,8.4,4.4,7.2,NA,7.5,2,0,G,1,1,0,0,0,0.8,0.9,92
2012-12-20T00:00:00Z,12401,355,8.4,7.5,1002.2,999.2,12.1,5.2,7.2,NA,10.2,6.2,20.3,G,1,0,0,0,0,1,1.1,94.1
2012-12-21T00:00:00Z,20395,356,7.3,5.8,1009,5.9,14.6,3.8,5.7,8.7,10,6,0,G,0,0,0,0,0,0.9,1,90.2
2012-12-22T00:00:00Z,5644,357,10.2,9,1005.4,2.4,12.2,5.1,8.2,11.3,13.8,6,15,F,1,0,0,0,0,1.1,1.2,92.3
2012-12-23T00:00:00Z,9184,358,11.6,9.1,1004.9,1.9,13.8,6.2,8.7,13.9,13.1,9,3,F,1,0,0,0,0,1.2,1.4,84.6
2012-12-24T00:00:00Z,7985,359,9.5,8.1,999.9,996.9,12.7,4.9,9.8,NA,12.5,7.5,6.1,F,1,0,0,0,0,1.1,1.2,91
2012-12-25T00:00:00Z,16816,360,7.9,5.8,997.2,994.2,18.2,5.4,8.7,13.4,9.4,6,11.2,F,1,0,0,0,0,0.9,1.1,86.6
2012-12-26T00:00:00Z,10405,361,7.6,5.3,1003.2,0.2,17.4,5.8,9.3,12.3,10.6,3.2,2,F,1,0,0,0,0,0.9,1,85.4
2012-12-27T00:00:00Z,9013,362,7.3,4.6,1004.3,1.2,15.9,5.3,8.7,12.3,8.4,6,3,F,1,0,0,0,0,0.8,1,83
2012-12-28T00:00:00Z,10947,363,9.5,7.7,1017.8,14.7,15.4,5.4,9.8,11.8,12.4,5.5,2,E,1,0,0,0,0,1,1.2,88.5
2012-12-29T00:00:00Z,8498,364,10,7.3,1005.9,2.9,16.1,7.7,10.3,14.4,12,6,1.3,F,1,0,0,0,0,1,1.2,83.3
2012-12-30T00:00:00Z,11343,365,7.7,3.8,1009.9,6.8,18.7,7.7,10.3,14.9,11,4.9,0.3,F,1,0,0,0,0,0.8,1,76.3
2012-12-31T00:00:00Z,8865,366,10.7,8.3,1003.9,0.9,14.8,7.6,10.8,15.4,11.3,8.9,5.1,F,1,0,0,0,0,1.1,1.3,85.1
2013-01-01T00:00:00Z,12149,1,6.1,3.1,1006,2.9,21.9,5,7.7,NA,9,3.7,5.1,G,1,0,0,0,0,0.8,0.9,81.1
2013-01-02T00:00:00Z,16203,2,6.9,5.3,1022.8,19.7,16.6,4.1,7.7,NA,11,2,0,G,1,0,0,0,0,0.9,1,89.5
2013-01-03T00:00:00Z,21269,3,10.6,9,1032.7,29.6,15,5.2,7.2,NA,12,8.5,0.3,G,0,0,0,0,0,1.1,1.3,89.8
2013-01-04T00:00:00Z,22435,4,9.6,7.1,1037.3,34.2,14.6,5.2,6.7,NA,10.4,8,0,G,0,0,0,0,0,1,1.2,84.4
2013-01-05T00:00:00Z,16242,5,9.2,7.7,1035,31.9,13.8,4,6.2,NA,11,7,0,F,1,0,0,0,0,1,1.2,90.3
2013-01-06T00:00:00Z,13622,6,7.3,6.7,1032.9,29.8,5.6,2.8,5.1,NA,9,5,0.3,G,1,1,0,0,0,1,1,96
2013-01-07T00:00:00Z,23348,7,8.1,6.6,1026.8,23.7,12.4,4,5.1,9.8,9.1,7,0,G,1,0,0,0,0,1,1.1,90.3
2013-01-08T00:00:00Z,25909,8,10,7.8,1024,20.9,15.4,4.2,7.2,9.3,11.5,8.2,0,F,1,0,0,0,0,1.1,1.2,86.2
2013-01-09T00:00:00Z,25341,9,7.5,5.4,1021.3,18.3,10.5,1.7,3.1,NA,9.3,1,3,F,1,0,0,0,0,0.9,1,86.5
2013-01-10T00:00:00Z,24363,10,2.2,0.8,1015.7,12.5,8,1.8,3.1,NA,4,-0.7,0.3,G,1,0,0,0,0,0.6,0.7,90.5
2013-01-11T00:00:00Z,23869,11,3.3,1.6,1017.3,14.1,6.8,1.7,3.1,NA,7.4,0.7,0.3,G,0,0,0,0,0,0.7,0.8,88.6
2013-01-12T00:00:00Z,13562,12,3.4,0.5,1013.5,10.3,10.3,5.1,7.7,NA,5,0.4,0,G,1,0,0,0,0,0.6,0.8,81.3
2013-01-13T00:00:00Z,12260,13,2,-1.9,1018.7,15.6,12.4,3,5.1,NA,4,-0.2,1.5,G,0,0,0,0,0,0.5,0.7,75.4
2013-01-14T00:00:00Z,17427,14,1.3,-0.5,NA,NA,9.2,3.1,5.7,NA,4,-0.3,0,G,1,1,0,0,0,0.6,0.7,87.8
2013-01-15T00:00:00Z,22797,15,1.5,-1.1,1008.3,5.2,14.3,3.1,7.2,NA,2.7,-2,4.8,G,0,0,0,0,0,0.6,0.7,82.8
2013-01-16T00:00:00Z,22460,16,-1.4,-2.8,1014,10.9,5,1.7,3.1,NA,0.3,-3.2,0,G,1,0,0,0,0,0.5,0.6,90.2
2013-01-17T00:00:00Z,22210,17,-0.4,-2.8,1017.7,14.5,8,1.6,4.1,NA,2.6,-4.2,0,G,1,0,0,0,0,0.5,0.6,83.8
2013-01-18T00:00:00Z,13108,18,-0.7,-2.8,1005.3,2.2,7.1,5.8,7.2,NA,2,-2.1,0.3,G,1,0,0,0,NA,0.5,0.6,85.7
2013-01-19T00:00:00Z,7843,19,0.2,-2.1,998.2,995,7.6,4.1,5.7,NA,1,-1.4,0,G,1,1,0,0,0,0.5,0.6,84.5
2013-01-20T00:00:00Z,3728,20,-0.8,-2.2,995.4,992.3,5.6,3.1,5.7,NA,0,-2,0.8,G,1,1,0,0,0,0.5,0.6,90.2
2013-01-21T00:00:00Z,13467,21,-0.2,-1.6,995.8,992.7,9.2,2.5,3.6,NA,2,-1.9,0.5,G,1,1,0,0,0,0.5,0.6,90.3
2013-01-22T00:00:00Z,18061,22,-0.1,-1.9,1000.9,997.8,6.8,3.9,9.3,NA,3.1,-5,2.8,G,1,1,1,0,0,0.5,0.6,87.7
2013-01-23T00:00:00Z,19404,23,1.9,-0.7,1007.4,4.3,6.8,4.2,6.2,NA,2.7,1,1.3,G,1,1,0,0,0,0.6,0.7,82.9
2013-01-24T00:00:00Z,20721,24,1.6,-2.1,1017.1,13.9,10.9,2.7,6.2,NA,2.3,1,0.5,G,1,1,0,0,0,0.5,0.7,76.4
2013-01-25T00:00:00Z,20178,25,1.3,-1.8,1015.8,12.7,12.6,4.1,8.2,NA,3.4,-0.5,0,G,1,1,0,0,0,0.5,0.7,79.8
2013-01-26T00:00:00Z,14595,26,5.4,3.1,1007.5,4.5,9.5,4.9,7.7,11.8,8.1,1,5.1,F,1,0,0,0,0,0.8,0.9,85.1
2013-01-27T00:00:00Z,13689,27,8,3.9,998.7,995.7,9.8,7.8,11.8,13.4,10.7,4,9.9,F,1,0,0,0,0,0.8,1.1,75.3
2013-01-28T00:00:00Z,18689,28,6.7,4.1,1005.4,2.4,11.1,6.3,11.8,17,11,2.7,0.5,F,1,0,0,0,0,0.8,1,83.5
2013-01-29T00:00:00Z,21268,29,11.8,9.8,1003.8,0.8,13.8,7.4,11.3,16.5,14,9,2.8,G,1,0,0,0,0,1.2,1.4,87.5
2013-01-30T00:00:00Z,23415,30,10.1,5.8,1007.8,4.8,17.4,8.8,12.9,13.9,12.4,7,0,G,1,0,0,0,0,0.9,1.2,74.6
2013-01-31T00:00:00Z,21957,31,8.7,4.3,1012.3,9.2,14.3,8.6,13.9,19.5,10.2,6.6,0.5,G,1,0,0,0,0,0.8,1.1,73.9
2013-02-01T00:00:00Z,18081,32,6.2,3.4,1000.9,997.8,21.6,3.7,8.7,13.9,8,3.7,3.6,G,1,0,0,0,0,0.8,0.9,82.3
