date,series_id,value,maturity,duration
1962-11-01,GS1,3,1y,1-Year Treasury Rate
1962-12-01,GS1,3.01,1y,1-Year Treasury Rate
1963-01-01,GS1,3.04,1y,1-Year Treasury Rate
1963-02-01,GS1,3.01,1y,1-Year Treasury Rate
1963-03-01,GS1,3.03,1y,1-Year Treasury Rate
1963-04-01,GS1,3.11,1y,1-Year Treasury Rate
1963-05-01,GS1,3.12,1y,1-Year Treasury Rate
1963-06-01,GS1,3.2,1y,1-Year Treasury Rate
1963-07-01,GS1,3.48,1y,1-Year Treasury Rate
1963-08-01,GS1,3.53,1y,1-Year Treasury Rate
1963-09-01,GS1,3.57,1y,1-Year Treasury Rate
1963-10-01,GS1,3.64,1y,1-Year Treasury Rate
1963-11-01,GS1,3.74,1y,1-Year Treasury Rate
1963-12-01,GS1,3.81,1y,1-Year Treasury Rate
1964-01-01,GS1,3.79,1y,1-Year Treasury Rate
1964-02-01,GS1,3.78,1y,1-Year Treasury Rate
1964-03-01,GS1,3.91,1y,1-Year Treasury Rate
1964-04-01,GS1,3.91,1y,1-Year Treasury Rate
1964-05-01,GS1,3.84,1y,1-Year Treasury Rate
1964-06-01,GS1,3.83,1y,1-Year Treasury Rate
1964-07-01,GS1,3.72,1y,1-Year Treasury Rate
1964-08-01,GS1,3.74,1y,1-Year Treasury Rate
1964-09-01,GS1,3.84,1y,1-Year Treasury Rate
1964-10-01,GS1,3.86,1y,1-Year Treasury Rate
1964-11-01,GS1,3.91,1y,1-Year Treasury Rate
1964-12-01,GS1,4.02,1y,1-Year Treasury Rate
1965-01-01,GS1,3.94,1y,1-Year Treasury Rate
1965-02-01,GS1,4.03,1y,1-Year Treasury Rate
1965-03-01,GS1,4.06,1y,1-Year Treasury Rate
1965-04-01,GS1,4.04,1y,1-Year Treasury Rate
1965-05-01,GS1,4.03,1y,1-Year Treasury Rate
1965-06-01,GS1,3.99,1y,1-Year Treasury Rate
1965-07-01,GS1,3.98,1y,1-Year Treasury Rate
1965-08-01,GS1,4.07,1y,1-Year Treasury Rate
1965-09-01,GS1,4.2,1y,1-Year Treasury Rate
1965-10-01,GS1,4.3,1y,1-Year Treasury Rate
1965-11-01,GS1,4.37,1y,1-Year Treasury Rate
1965-12-01,GS1,4.72,1y,1-Year Treasury Rate
1966-01-01,GS1,4.88,1y,1-Year Treasury Rate
1966-02-01,GS1,4.94,1y,1-Year Treasury Rate
1966-03-01,GS1,4.97,1y,1-Year Treasury Rate
1966-04-01,GS1,4.9,1y,1-Year Treasury Rate
1966-05-01,GS1,4.93,1y,1-Year Treasury Rate
1966-06-01,GS1,4.97,1y,1-Year Treasury Rate
1966-07-01,GS1,5.17,1y,1-Year Treasury Rate
1966-08-01,GS1,5.54,1y,1-Year Treasury Rate
1966-09-01,GS1,5.82,1y,1-Year Treasury Rate
1966-10-01,GS1,5.58,1y,1-Year Treasury Rate
1966-11-01,GS1,5.54,1y,1-Year Treasury Rate
1966-12-01,GS1,5.2,1y,1-Year Treasury Rate
1967-01-01,GS1,4.75,1y,1-Year Treasury Rate
1967-02-01,GS1,4.71,1y,1-Year Treasury Rate
1967-03-01,GS1,4.35,1y,1-Year Treasury Rate
1967-04-01,GS1,4.11,1y,1-Year Treasury Rate
1967-05-01,GS1,4.15,1y,1-Year Treasury Rate
1967-06-01,GS1,4.48,1y,1-Year Treasury Rate
1967-07-01,GS1,5.01,1y,1-Year Treasury Rate
1967-08-01,GS1,5.13,1y,1-Year Treasury Rate
1967-09-01,GS1,5.24,1y,1-Year Treasury Rate
1967-10-01,GS1,5.37,1y,1-Year Treasury Rate
1967-11-01,GS1,5.61,1y,1-Year Treasury Rate
1967-12-01,GS1,5.71,1y,1-Year Treasury Rate
1968-01-01,GS1,5.43,1y,1-Year Treasury Rate
1968-02-01,GS1,5.41,1y,1-Year Treasury Rate
1968-03-01,GS1,5.58,1y,1-Year Treasury Rate
1968-04-01,GS1,5.71,1y,1-Year Treasury Rate
1968-05-01,GS1,6.14,1y,1-Year Treasury Rate
1968-06-01,GS1,5.98,1y,1-Year Treasury Rate
1968-07-01,GS1,5.65,1y,1-Year Treasury Rate
1968-08-01,GS1,5.43,1y,1-Year Treasury Rate
1968-09-01,GS1,5.45,1y,1-Year Treasury Rate
1968-10-01,GS1,5.57,1y,1-Year Treasury Rate
1968-11-01,GS1,5.75,1y,1-Year Treasury Rate
1968-12-01,GS1,6.19,1y,1-Year Treasury Rate
1969-01-01,GS1,6.34,1y,1-Year Treasury Rate
1969-02-01,GS1,6.41,1y,1-Year Treasury Rate
1969-03-01,GS1,6.34,1y,1-Year Treasury Rate
1969-04-01,GS1,6.26,1y,1-Year Treasury Rate
1969-05-01,GS1,6.42,1y,1-Year Treasury Rate
1969-06-01,GS1,7.04,1y,1-Year Treasury Rate
1969-07-01,GS1,7.6,1y,1-Year Treasury Rate
1969-08-01,GS1,7.54,1y,1-Year Treasury Rate
1969-09-01,GS1,7.82,1y,1-Year Treasury Rate
1969-10-01,GS1,7.64,1y,1-Year Treasury Rate
1969-11-01,GS1,7.89,1y,1-Year Treasury Rate
1969-12-01,GS1,8.17,1y,1-Year Treasury Rate
1970-01-01,GS1,8.1,1y,1-Year Treasury Rate
1970-02-01,GS1,7.59,1y,1-Year Treasury Rate
1970-03-01,GS1,6.97,1y,1-Year Treasury Rate
1970-04-01,GS1,7.06,1y,1-Year Treasury Rate
1970-05-01,GS1,7.75,1y,1-Year Treasury Rate
1970-06-01,GS1,7.55,1y,1-Year Treasury Rate
1970-07-01,GS1,7.1,1y,1-Year Treasury Rate
1970-08-01,GS1,6.98,1y,1-Year Treasury Rate
1970-09-01,GS1,6.73,1y,1-Year Treasury Rate
1970-10-01,GS1,6.43,1y,1-Year Treasury Rate
1970-11-01,GS1,5.51,1y,1-Year Treasury Rate
1970-12-01,GS1,5,1y,1-Year Treasury Rate
1971-01-01,GS1,4.57,1y,1-Year Treasury Rate
1971-02-01,GS1,3.89,1y,1-Year Treasury Rate
1971-03-01,GS1,3.69,1y,1-Year Treasury Rate
1971-04-01,GS1,4.3,1y,1-Year Treasury Rate
1971-05-01,GS1,5.04,1y,1-Year Treasury Rate
1971-06-01,GS1,5.64,1y,1-Year Treasury Rate
1971-07-01,GS1,6.04,1y,1-Year Treasury Rate
1971-08-01,GS1,5.8,1y,1-Year Treasury Rate
1971-09-01,GS1,5.41,1y,1-Year Treasury Rate
1971-10-01,GS1,4.91,1y,1-Year Treasury Rate
1971-11-01,GS1,4.67,1y,1-Year Treasury Rate
1971-12-01,GS1,4.6,1y,1-Year Treasury Rate
1972-01-01,GS1,4.28,1y,1-Year Treasury Rate
1972-02-01,GS1,4.27,1y,1-Year Treasury Rate
1972-03-01,GS1,4.67,1y,1-Year Treasury Rate
1972-04-01,GS1,4.96,1y,1-Year Treasury Rate
1972-05-01,GS1,4.64,1y,1-Year Treasury Rate
1972-06-01,GS1,4.93,1y,1-Year Treasury Rate
1972-07-01,GS1,4.96,1y,1-Year Treasury Rate
1972-08-01,GS1,4.98,1y,1-Year Treasury Rate
1972-09-01,GS1,5.52,1y,1-Year Treasury Rate
1972-10-01,GS1,5.52,1y,1-Year Treasury Rate
1972-11-01,GS1,5.27,1y,1-Year Treasury Rate
1972-12-01,GS1,5.52,1y,1-Year Treasury Rate
1973-01-01,GS1,5.89,1y,1-Year Treasury Rate
1973-02-01,GS1,6.19,1y,1-Year Treasury Rate
1973-03-01,GS1,6.85,1y,1-Year Treasury Rate
1973-04-01,GS1,6.85,1y,1-Year Treasury Rate
1973-05-01,GS1,6.89,1y,1-Year Treasury Rate
1973-06-01,GS1,7.31,1y,1-Year Treasury Rate
1973-07-01,GS1,8.39,1y,1-Year Treasury Rate
1973-08-01,GS1,8.82,1y,1-Year Treasury Rate
1973-09-01,GS1,8.31,1y,1-Year Treasury Rate
1973-10-01,GS1,7.4,1y,1-Year Treasury Rate
1973-11-01,GS1,7.57,1y,1-Year Treasury Rate
1973-12-01,GS1,7.27,1y,1-Year Treasury Rate
1974-01-01,GS1,7.42,1y,1-Year Treasury Rate
1974-02-01,GS1,6.88,1y,1-Year Treasury Rate
1974-03-01,GS1,7.76,1y,1-Year Treasury Rate
1974-04-01,GS1,8.62,1y,1-Year Treasury Rate
1974-05-01,GS1,8.78,1y,1-Year Treasury Rate
1974-06-01,GS1,8.67,1y,1-Year Treasury Rate
1974-07-01,GS1,8.8,1y,1-Year Treasury Rate
1974-08-01,GS1,9.36,1y,1-Year Treasury Rate
1974-09-01,GS1,8.87,1y,1-Year Treasury Rate
1974-10-01,GS1,8.05,1y,1-Year Treasury Rate
1974-11-01,GS1,7.66,1y,1-Year Treasury Rate
1974-12-01,GS1,7.31,1y,1-Year Treasury Rate
1975-01-01,GS1,6.83,1y,1-Year Treasury Rate
1975-02-01,GS1,5.98,1y,1-Year Treasury Rate
1975-03-01,GS1,6.11,1y,1-Year Treasury Rate
1975-04-01,GS1,6.9,1y,1-Year Treasury Rate
1975-05-01,GS1,6.39,1y,1-Year Treasury Rate
1975-06-01,GS1,6.29,1y,1-Year Treasury Rate
1975-07-01,GS1,7.11,1y,1-Year Treasury Rate
1975-08-01,GS1,7.7,1y,1-Year Treasury Rate
1975-09-01,GS1,7.75,1y,1-Year Treasury Rate
1975-10-01,GS1,6.95,1y,1-Year Treasury Rate
1975-11-01,GS1,6.49,1y,1-Year Treasury Rate
1975-12-01,GS1,6.6,1y,1-Year Treasury Rate
1976-01-01,GS1,5.81,1y,1-Year Treasury Rate
1976-02-01,GS1,5.91,1y,1-Year Treasury Rate
1976-03-01,GS1,6.21,1y,1-Year Treasury Rate
1976-04-01,GS1,5.92,1y,1-Year Treasury Rate
1976-05-01,GS1,6.4,1y,1-Year Treasury Rate
1976-06-01,GS1,6.52,1y,1-Year Treasury Rate
1976-07-01,GS1,6.2,1y,1-Year Treasury Rate
1976-08-01,GS1,6,1y,1-Year Treasury Rate
1976-09-01,GS1,5.84,1y,1-Year Treasury Rate
1976-10-01,GS1,5.5,1y,1-Year Treasury Rate
1976-11-01,GS1,5.29,1y,1-Year Treasury Rate
1976-12-01,GS1,4.89,1y,1-Year Treasury Rate
1977-01-01,GS1,5.29,1y,1-Year Treasury Rate
1977-02-01,GS1,5.47,1y,1-Year Treasury Rate
1977-03-01,GS1,5.5,1y,1-Year Treasury Rate
1977-04-01,GS1,5.44,1y,1-Year Treasury Rate
1977-05-01,GS1,5.84,1y,1-Year Treasury Rate
1977-06-01,GS1,5.8,1y,1-Year Treasury Rate
1977-07-01,GS1,5.94,1y,1-Year Treasury Rate
1977-08-01,GS1,6.37,1y,1-Year Treasury Rate
1977-09-01,GS1,6.53,1y,1-Year Treasury Rate
1977-10-01,GS1,6.97,1y,1-Year Treasury Rate
1977-11-01,GS1,6.95,1y,1-Year Treasury Rate
1977-12-01,GS1,6.96,1y,1-Year Treasury Rate
1978-01-01,GS1,7.28,1y,1-Year Treasury Rate
1978-02-01,GS1,7.34,1y,1-Year Treasury Rate
1978-03-01,GS1,7.31,1y,1-Year Treasury Rate
1978-04-01,GS1,7.45,1y,1-Year Treasury Rate
1978-05-01,GS1,7.82,1y,1-Year Treasury Rate
1978-06-01,GS1,8.09,1y,1-Year Treasury Rate
1978-07-01,GS1,8.39,1y,1-Year Treasury Rate
1978-08-01,GS1,8.31,1y,1-Year Treasury Rate
1978-09-01,GS1,8.64,1y,1-Year Treasury Rate
1978-10-01,GS1,9.14,1y,1-Year Treasury Rate
1978-11-01,GS1,10.01,1y,1-Year Treasury Rate
1978-12-01,GS1,10.3,1y,1-Year Treasury Rate
1979-01-01,GS1,10.41,1y,1-Year Treasury Rate
1979-02-01,GS1,10.24,1y,1-Year Treasury Rate
1979-03-01,GS1,10.25,1y,1-Year Treasury Rate
1979-04-01,GS1,10.12,1y,1-Year Treasury Rate
1979-05-01,GS1,10.12,1y,1-Year Treasury Rate
1979-06-01,GS1,9.57,1y,1-Year Treasury Rate
1979-07-01,GS1,9.64,1y,1-Year Treasury Rate
1979-08-01,GS1,9.98,1y,1-Year Treasury Rate
1979-09-01,GS1,10.84,1y,1-Year Treasury Rate
1979-10-01,GS1,12.44,1y,1-Year Treasury Rate
1979-11-01,GS1,12.39,1y,1-Year Treasury Rate
1979-12-01,GS1,11.98,1y,1-Year Treasury Rate
1980-01-01,GS1,12.06,1y,1-Year Treasury Rate
1980-02-01,GS1,13.92,1y,1-Year Treasury Rate
1980-03-01,GS1,15.82,1y,1-Year Treasury Rate
1980-04-01,GS1,13.3,1y,1-Year Treasury Rate
1980-05-01,GS1,9.39,1y,1-Year Treasury Rate
1980-06-01,GS1,8.16,1y,1-Year Treasury Rate
1980-07-01,GS1,8.65,1y,1-Year Treasury Rate
1980-08-01,GS1,10.24,1y,1-Year Treasury Rate
1980-09-01,GS1,11.52,1y,1-Year Treasury Rate
1980-10-01,GS1,12.49,1y,1-Year Treasury Rate
1980-11-01,GS1,14.15,1y,1-Year Treasury Rate
1980-12-01,GS1,14.88,1y,1-Year Treasury Rate
1981-01-01,GS1,14.08,1y,1-Year Treasury Rate
1981-02-01,GS1,14.57,1y,1-Year Treasury Rate
1981-03-01,GS1,13.71,1y,1-Year Treasury Rate
1981-04-01,GS1,14.32,1y,1-Year Treasury Rate
1981-05-01,GS1,16.2,1y,1-Year Treasury Rate
1981-06-01,GS1,14.86,1y,1-Year Treasury Rate
1981-07-01,GS1,15.72,1y,1-Year Treasury Rate
1981-08-01,GS1,16.72,1y,1-Year Treasury Rate
1981-09-01,GS1,16.52,1y,1-Year Treasury Rate
1981-10-01,GS1,15.38,1y,1-Year Treasury Rate
1981-11-01,GS1,12.41,1y,1-Year Treasury Rate
1981-12-01,GS1,12.85,1y,1-Year Treasury Rate
1982-01-01,GS1,14.32,1y,1-Year Treasury Rate
1982-02-01,GS1,14.73,1y,1-Year Treasury Rate
1982-03-01,GS1,13.95,1y,1-Year Treasury Rate
1982-04-01,GS1,13.98,1y,1-Year Treasury Rate
1982-05-01,GS1,13.34,1y,1-Year Treasury Rate
1982-06-01,GS1,14.07,1y,1-Year Treasury Rate
1982-07-01,GS1,13.24,1y,1-Year Treasury Rate
1982-08-01,GS1,11.43,1y,1-Year Treasury Rate
1982-09-01,GS1,10.85,1y,1-Year Treasury Rate
1982-10-01,GS1,9.32,1y,1-Year Treasury Rate
1982-11-01,GS1,9.16,1y,1-Year Treasury Rate
1982-12-01,GS1,8.91,1y,1-Year Treasury Rate
1983-01-01,GS1,8.62,1y,1-Year Treasury Rate
1983-02-01,GS1,8.92,1y,1-Year Treasury Rate
1983-03-01,GS1,9.04,1y,1-Year Treasury Rate
1983-04-01,GS1,8.98,1y,1-Year Treasury Rate
1983-05-01,GS1,8.9,1y,1-Year Treasury Rate
1983-06-01,GS1,9.66,1y,1-Year Treasury Rate
1983-07-01,GS1,10.2,1y,1-Year Treasury Rate
1983-08-01,GS1,10.53,1y,1-Year Treasury Rate
1983-09-01,GS1,10.16,1y,1-Year Treasury Rate
1983-10-01,GS1,9.81,1y,1-Year Treasury Rate
1983-11-01,GS1,9.94,1y,1-Year Treasury Rate
1983-12-01,GS1,10.11,1y,1-Year Treasury Rate
1984-01-01,GS1,9.9,1y,1-Year Treasury Rate
1984-02-01,GS1,10.04,1y,1-Year Treasury Rate
1984-03-01,GS1,10.59,1y,1-Year Treasury Rate
1984-04-01,GS1,10.9,1y,1-Year Treasury Rate
1984-05-01,GS1,11.66,1y,1-Year Treasury Rate
1984-06-01,GS1,12.08,1y,1-Year Treasury Rate
1984-07-01,GS1,12.03,1y,1-Year Treasury Rate
1984-08-01,GS1,11.82,1y,1-Year Treasury Rate
1984-09-01,GS1,11.58,1y,1-Year Treasury Rate
1984-10-01,GS1,10.9,1y,1-Year Treasury Rate
1984-11-01,GS1,9.82,1y,1-Year Treasury Rate
1984-12-01,GS1,9.33,1y,1-Year Treasury Rate
1985-01-01,GS1,9.02,1y,1-Year Treasury Rate
1985-02-01,GS1,9.29,1y,1-Year Treasury Rate
1985-03-01,GS1,9.86,1y,1-Year Treasury Rate
1985-04-01,GS1,9.14,1y,1-Year Treasury Rate
1985-05-01,GS1,8.46,1y,1-Year Treasury Rate
1985-06-01,GS1,7.8,1y,1-Year Treasury Rate
1985-07-01,GS1,7.86,1y,1-Year Treasury Rate
1985-08-01,GS1,8.05,1y,1-Year Treasury Rate
1985-09-01,GS1,8.07,1y,1-Year Treasury Rate
1985-10-01,GS1,8.01,1y,1-Year Treasury Rate
1985-11-01,GS1,7.88,1y,1-Year Treasury Rate
1985-12-01,GS1,7.67,1y,1-Year Treasury Rate
1986-01-01,GS1,7.73,1y,1-Year Treasury Rate
1986-02-01,GS1,7.61,1y,1-Year Treasury Rate
1986-03-01,GS1,7.03,1y,1-Year Treasury Rate
1986-04-01,GS1,6.44,1y,1-Year Treasury Rate
1986-05-01,GS1,6.65,1y,1-Year Treasury Rate
1986-06-01,GS1,6.73,1y,1-Year Treasury Rate
1986-07-01,GS1,6.27,1y,1-Year Treasury Rate
1986-08-01,GS1,5.93,1y,1-Year Treasury Rate
1986-09-01,GS1,5.77,1y,1-Year Treasury Rate
1986-10-01,GS1,5.72,1y,1-Year Treasury Rate
1986-11-01,GS1,5.8,1y,1-Year Treasury Rate
1986-12-01,GS1,5.87,1y,1-Year Treasury Rate
1987-01-01,GS1,5.78,1y,1-Year Treasury Rate
1987-02-01,GS1,5.96,1y,1-Year Treasury Rate
1987-03-01,GS1,6.03,1y,1-Year Treasury Rate
1987-04-01,GS1,6.5,1y,1-Year Treasury Rate
1987-05-01,GS1,7,1y,1-Year Treasury Rate
1987-06-01,GS1,6.8,1y,1-Year Treasury Rate
1987-07-01,GS1,6.68,1y,1-Year Treasury Rate
1987-08-01,GS1,7.03,1y,1-Year Treasury Rate
1987-09-01,GS1,7.67,1y,1-Year Treasury Rate
1987-10-01,GS1,7.59,1y,1-Year Treasury Rate
1987-11-01,GS1,6.96,1y,1-Year Treasury Rate
1987-12-01,GS1,7.17,1y,1-Year Treasury Rate
1988-01-01,GS1,6.99,1y,1-Year Treasury Rate
1988-02-01,GS1,6.64,1y,1-Year Treasury Rate
1988-03-01,GS1,6.71,1y,1-Year Treasury Rate
1988-04-01,GS1,7.01,1y,1-Year Treasury Rate
1988-05-01,GS1,7.4,1y,1-Year Treasury Rate
1988-06-01,GS1,7.49,1y,1-Year Treasury Rate
1988-07-01,GS1,7.75,1y,1-Year Treasury Rate
1988-08-01,GS1,8.17,1y,1-Year Treasury Rate
1988-09-01,GS1,8.09,1y,1-Year Treasury Rate
1988-10-01,GS1,8.11,1y,1-Year Treasury Rate
1988-11-01,GS1,8.48,1y,1-Year Treasury Rate
1988-12-01,GS1,8.99,1y,1-Year Treasury Rate
1989-01-01,GS1,9.05,1y,1-Year Treasury Rate
1989-02-01,GS1,9.25,1y,1-Year Treasury Rate
1989-03-01,GS1,9.57,1y,1-Year Treasury Rate
1989-04-01,GS1,9.36,1y,1-Year Treasury Rate
1989-05-01,GS1,8.98,1y,1-Year Treasury Rate
1989-06-01,GS1,8.44,1y,1-Year Treasury Rate
1989-07-01,GS1,7.89,1y,1-Year Treasury Rate
1989-08-01,GS1,8.18,1y,1-Year Treasury Rate
1989-09-01,GS1,8.22,1y,1-Year Treasury Rate
1989-10-01,GS1,7.99,1y,1-Year Treasury Rate
1989-11-01,GS1,7.77,1y,1-Year Treasury Rate
1989-12-01,GS1,7.72,1y,1-Year Treasury Rate
1990-01-01,GS1,7.92,1y,1-Year Treasury Rate
1990-02-01,GS1,8.11,1y,1-Year Treasury Rate
1990-03-01,GS1,8.35,1y,1-Year Treasury Rate
1990-04-01,GS1,8.4,1y,1-Year Treasury Rate
1990-05-01,GS1,8.32,1y,1-Year Treasury Rate
1990-06-01,GS1,8.1,1y,1-Year Treasury Rate
1990-07-01,GS1,7.94,1y,1-Year Treasury Rate
1990-08-01,GS1,7.78,1y,1-Year Treasury Rate
1990-09-01,GS1,7.76,1y,1-Year Treasury Rate
1990-10-01,GS1,7.55,1y,1-Year Treasury Rate
1990-11-01,GS1,7.31,1y,1-Year Treasury Rate
1990-12-01,GS1,7.05,1y,1-Year Treasury Rate
1991-01-01,GS1,6.64,1y,1-Year Treasury Rate
1991-02-01,GS1,6.27,1y,1-Year Treasury Rate
1991-03-01,GS1,6.4,1y,1-Year Treasury Rate
1991-04-01,GS1,6.24,1y,1-Year Treasury Rate
1991-05-01,GS1,6.13,1y,1-Year Treasury Rate
1991-06-01,GS1,6.36,1y,1-Year Treasury Rate
1991-07-01,GS1,6.31,1y,1-Year Treasury Rate
1991-08-01,GS1,5.78,1y,1-Year Treasury Rate
1991-09-01,GS1,5.57,1y,1-Year Treasury Rate
1991-10-01,GS1,5.33,1y,1-Year Treasury Rate
1991-11-01,GS1,4.89,1y,1-Year Treasury Rate
1991-12-01,GS1,4.38,1y,1-Year Treasury Rate
1992-01-01,GS1,4.15,1y,1-Year Treasury Rate
1992-02-01,GS1,4.29,1y,1-Year Treasury Rate
1992-03-01,GS1,4.63,1y,1-Year Treasury Rate
1992-04-01,GS1,4.3,1y,1-Year Treasury Rate
1992-05-01,GS1,4.19,1y,1-Year Treasury Rate
1992-06-01,GS1,4.17,1y,1-Year Treasury Rate
1992-07-01,GS1,3.6,1y,1-Year Treasury Rate
1992-08-01,GS1,3.47,1y,1-Year Treasury Rate
1992-09-01,GS1,3.18,1y,1-Year Treasury Rate
1992-10-01,GS1,3.3,1y,1-Year Treasury Rate
1992-11-01,GS1,3.68,1y,1-Year Treasury Rate
1992-12-01,GS1,3.71,1y,1-Year Treasury Rate
1993-01-01,GS1,3.5,1y,1-Year Treasury Rate
1993-02-01,GS1,3.39,1y,1-Year Treasury Rate
1993-03-01,GS1,3.33,1y,1-Year Treasury Rate
1993-04-01,GS1,3.24,1y,1-Year Treasury Rate
1993-05-01,GS1,3.36,1y,1-Year Treasury Rate
1993-06-01,GS1,3.54,1y,1-Year Treasury Rate
1993-07-01,GS1,3.47,1y,1-Year Treasury Rate
1993-08-01,GS1,3.44,1y,1-Year Treasury Rate
1993-09-01,GS1,3.36,1y,1-Year Treasury Rate
1993-10-01,GS1,3.39,1y,1-Year Treasury Rate
1993-11-01,GS1,3.58,1y,1-Year Treasury Rate
1993-12-01,GS1,3.61,1y,1-Year Treasury Rate
1994-01-01,GS1,3.54,1y,1-Year Treasury Rate
1994-02-01,GS1,3.87,1y,1-Year Treasury Rate
1994-03-01,GS1,4.32,1y,1-Year Treasury Rate
1994-04-01,GS1,4.82,1y,1-Year Treasury Rate
1994-05-01,GS1,5.31,1y,1-Year Treasury Rate
1994-06-01,GS1,5.27,1y,1-Year Treasury Rate
1994-07-01,GS1,5.48,1y,1-Year Treasury Rate
1994-08-01,GS1,5.56,1y,1-Year Treasury Rate
1994-09-01,GS1,5.76,1y,1-Year Treasury Rate
1994-10-01,GS1,6.11,1y,1-Year Treasury Rate
1994-11-01,GS1,6.54,1y,1-Year Treasury Rate
1994-12-01,GS1,7.14,1y,1-Year Treasury Rate
1995-01-01,GS1,7.05,1y,1-Year Treasury Rate
1995-02-01,GS1,6.7,1y,1-Year Treasury Rate
1995-03-01,GS1,6.43,1y,1-Year Treasury Rate
1995-04-01,GS1,6.27,1y,1-Year Treasury Rate
1995-05-01,GS1,6,1y,1-Year Treasury Rate
1995-06-01,GS1,5.64,1y,1-Year Treasury Rate
1995-07-01,GS1,5.59,1y,1-Year Treasury Rate
1995-08-01,GS1,5.75,1y,1-Year Treasury Rate
1995-09-01,GS1,5.62,1y,1-Year Treasury Rate
1995-10-01,GS1,5.59,1y,1-Year Treasury Rate
1995-11-01,GS1,5.43,1y,1-Year Treasury Rate
1995-12-01,GS1,5.31,1y,1-Year Treasury Rate
1996-01-01,GS1,5.09,1y,1-Year Treasury Rate
1996-02-01,GS1,4.94,1y,1-Year Treasury Rate
1996-03-01,GS1,5.34,1y,1-Year Treasury Rate
1996-04-01,GS1,5.54,1y,1-Year Treasury Rate
1996-05-01,GS1,5.64,1y,1-Year Treasury Rate
1996-06-01,GS1,5.81,1y,1-Year Treasury Rate
1996-07-01,GS1,5.85,1y,1-Year Treasury Rate
1996-08-01,GS1,5.67,1y,1-Year Treasury Rate
1996-09-01,GS1,5.83,1y,1-Year Treasury Rate
1996-10-01,GS1,5.55,1y,1-Year Treasury Rate
1996-11-01,GS1,5.42,1y,1-Year Treasury Rate
1996-12-01,GS1,5.47,1y,1-Year Treasury Rate
1997-01-01,GS1,5.61,1y,1-Year Treasury Rate
1997-02-01,GS1,5.53,1y,1-Year Treasury Rate
1997-03-01,GS1,5.8,1y,1-Year Treasury Rate
1997-04-01,GS1,5.99,1y,1-Year Treasury Rate
1997-05-01,GS1,5.87,1y,1-Year Treasury Rate
1997-06-01,GS1,5.69,1y,1-Year Treasury Rate
1997-07-01,GS1,5.54,1y,1-Year Treasury Rate
1997-08-01,GS1,5.56,1y,1-Year Treasury Rate
1997-09-01,GS1,5.52,1y,1-Year Treasury Rate
1997-10-01,GS1,5.46,1y,1-Year Treasury Rate
1997-11-01,GS1,5.46,1y,1-Year Treasury Rate
1997-12-01,GS1,5.53,1y,1-Year Treasury Rate
1998-01-01,GS1,5.24,1y,1-Year Treasury Rate
1998-02-01,GS1,5.31,1y,1-Year Treasury Rate
1998-03-01,GS1,5.39,1y,1-Year Treasury Rate
1998-04-01,GS1,5.38,1y,1-Year Treasury Rate
1998-05-01,GS1,5.44,1y,1-Year Treasury Rate
1998-06-01,GS1,5.41,1y,1-Year Treasury Rate
1998-07-01,GS1,5.36,1y,1-Year Treasury Rate
1998-08-01,GS1,5.21,1y,1-Year Treasury Rate
1998-09-01,GS1,4.71,1y,1-Year Treasury Rate
1998-10-01,GS1,4.12,1y,1-Year Treasury Rate
1998-11-01,GS1,4.53,1y,1-Year Treasury Rate
1998-12-01,GS1,4.52,1y,1-Year Treasury Rate
1999-01-01,GS1,4.51,1y,1-Year Treasury Rate
1999-02-01,GS1,4.7,1y,1-Year Treasury Rate
1999-03-01,GS1,4.78,1y,1-Year Treasury Rate
1999-04-01,GS1,4.69,1y,1-Year Treasury Rate
1999-05-01,GS1,4.85,1y,1-Year Treasury Rate
1999-06-01,GS1,5.1,1y,1-Year Treasury Rate
1999-07-01,GS1,5.03,1y,1-Year Treasury Rate
1999-08-01,GS1,5.2,1y,1-Year Treasury Rate
1999-09-01,GS1,5.25,1y,1-Year Treasury Rate
1999-10-01,GS1,5.43,1y,1-Year Treasury Rate
1999-11-01,GS1,5.55,1y,1-Year Treasury Rate
1999-12-01,GS1,5.84,1y,1-Year Treasury Rate
2000-01-01,GS1,6.12,1y,1-Year Treasury Rate
2000-02-01,GS1,6.22,1y,1-Year Treasury Rate
2000-03-01,GS1,6.22,1y,1-Year Treasury Rate
2000-04-01,GS1,6.15,1y,1-Year Treasury Rate
2000-05-01,GS1,6.33,1y,1-Year Treasury Rate
2000-06-01,GS1,6.17,1y,1-Year Treasury Rate
2000-07-01,GS1,6.08,1y,1-Year Treasury Rate
2000-08-01,GS1,6.18,1y,1-Year Treasury Rate
2000-09-01,GS1,6.13,1y,1-Year Treasury Rate
2000-10-01,GS1,6.01,1y,1-Year Treasury Rate
2000-11-01,GS1,6.09,1y,1-Year Treasury Rate
2000-12-01,GS1,5.6,1y,1-Year Treasury Rate
2001-01-01,GS1,4.81,1y,1-Year Treasury Rate
2001-02-01,GS1,4.68,1y,1-Year Treasury Rate
2001-03-01,GS1,4.3,1y,1-Year Treasury Rate
2001-04-01,GS1,3.98,1y,1-Year Treasury Rate
2001-05-01,GS1,3.78,1y,1-Year Treasury Rate
2001-06-01,GS1,3.58,1y,1-Year Treasury Rate
2001-07-01,GS1,3.62,1y,1-Year Treasury Rate
2001-08-01,GS1,3.47,1y,1-Year Treasury Rate
